CustomerID,first_purchase,last_purchase,invoice_count,total_units,total_revenue,avg_line_revenue,country,recency_days,customer_lifespan_days,repeat_customer_flag,high_value_flag
15312,2010-12-20 12:51:00,2011-09-25 13:10:00,4,516,924.85,19.677659574468084,United Kingdom,75,279,1,0
15313,2011-08-21 16:02:00,2011-08-21 16:02:00,1,25,52.0,52.0,United Kingdom,110,0,0,0
15314,2011-05-24 14:39:00,2011-05-24 14:39:00,1,313,327.96999999999997,13.665416666666665,United Kingdom,199,0,0,0
15315,2011-08-15 15:17:00,2011-10-06 12:51:00,2,862,570.5,15.41891891891892,United Kingdom,64,51,1,0
15316,2011-01-17 11:34:00,2011-01-17 11:34:00,1,100,165.0,165.0,United Kingdom,327,0,0,0
15318,2011-12-06 11:30:00,2011-12-06 11:30:00,1,642,312.62,9.473333333333333,United Kingdom,4,0,0,0
15319,2011-03-01 12:48:00,2011-03-01 12:48:00,1,175,204.5,12.78125,United Kingdom,284,0,0,0
15320,2011-10-26 13:27:00,2011-10-26 13:27:00,1,326,267.13,7.420277777777778,United Kingdom,44,0,0,0
15321,2011-02-21 11:10:00,2011-09-30 09:40:00,3,1181,2748.31,28.92957894736842,United Kingdom,71,220,1,1
15322,2011-09-15 09:34:00,2011-09-15 09:34:00,1,416,679.68,16.18285714285714,United Kingdom,86,0,0,0
15325,2011-08-28 11:55:00,2011-08-28 11:55:00,1,231,161.74,3.3695833333333334,United Kingdom,104,0,0,0
15326,2011-01-10 11:38:00,2011-01-10 11:38:00,1,386,311.71,10.748620689655171,United Kingdom,334,0,0,0
15327,2011-10-18 11:55:00,2011-10-18 11:55:00,1,116,208.75,20.875,United Kingdom,53,0,0,0
15329,2011-06-21 10:37:00,2011-10-31 15:36:00,3,486,1049.7,18.41578947368421,United Kingdom,39,132,1,0
15330,2011-10-10 12:30:00,2011-11-07 17:50:00,2,1312,714.9599999999999,54.99692307692307,United Kingdom,32,28,1,0
15332,2010-12-05 12:00:00,2010-12-08 14:43:00,4,652,1661.06,47.45885714285714,Lithuania,366,3,1,1
15333,2011-05-15 13:27:00,2011-05-15 13:27:00,1,344,1028.56,64.285,United Kingdom,208,0,0,0
15334,2011-06-19 13:51:00,2011-07-06 11:22:00,3,273,350.82,3.579795918367347,United Kingdom,157,16,1,0
15335,2011-10-17 12:50:00,2011-10-17 12:50:00,1,79,170.22,4.863428571428571,United Kingdom,54,0,0,0
15339,2011-01-25 13:15:00,2011-10-04 12:51:00,2,416,574.07,6.675232558139536,United Kingdom,66,251,1,0
15341,2011-09-20 09:40:00,2011-09-20 09:40:00,1,812,2020.52,118.85411764705883,United Kingdom,81,0,0,1
15342,2011-08-02 10:19:00,2011-08-02 10:19:00,1,283,406.09,16.920416666666664,United Kingdom,130,0,0,0
15343,2011-09-13 13:55:00,2011-09-13 13:55:00,1,84,364.5,17.357142857142858,United Kingdom,87,0,0,0
15344,2011-09-26 14:48:00,2011-12-09 10:45:00,3,116,563.94,21.69,United Kingdom,1,73,1,0
15345,2011-10-25 11:28:00,2011-10-25 11:28:00,1,81,393.54,19.677,United Kingdom,46,0,0,0
15346,2011-01-11 11:18:00,2011-01-11 11:18:00,1,144,252.42000000000002,14.848235294117648,United Kingdom,333,0,0,0
15347,2010-12-08 15:25:00,2010-12-08 15:25:00,1,130,201.60000000000002,40.32000000000001,United Kingdom,366,0,0,0
15348,2011-09-28 13:17:00,2011-09-28 13:17:00,1,84,158.04,17.56,United Kingdom,72,0,0,0
15349,2011-06-05 15:46:00,2011-07-04 16:06:00,2,321,463.91,6.533943661971831,United Kingdom,158,29,1,0
15350,2010-12-01 13:33:00,2010-12-01 13:33:00,1,51,115.65,23.130000000000003,United Kingdom,373,0,0,0
15351,2010-12-05 11:49:00,2011-11-27 12:52:00,7,742,1934.66,8.83406392694064,United Kingdom,12,357,1,1
15353,2010-12-07 11:49:00,2011-03-30 12:15:00,2,341,770.12,12.624918032786885,United Kingdom,255,113,1,0
15355,2011-10-17 15:22:00,2011-11-10 13:44:00,2,45,277.05,19.789285714285715,United Kingdom,29,23,1,0
15356,2010-12-06 14:05:00,2011-11-08 13:11:00,10,1643,2718.03,5.446953907815631,United Kingdom,31,336,1,1
15358,2010-12-09 10:04:00,2011-12-05 09:04:00,22,7050,8347.2,15.149183303085302,United Kingdom,5,360,1,1
15360,2011-10-31 09:35:00,2011-10-31 09:35:00,1,223,427.93,32.917692307692306,United Kingdom,40,0,0,0
15361,2010-12-13 09:52:00,2010-12-13 09:52:00,1,336,418.92,59.84571428571429,United Kingdom,362,0,0,0
15363,2010-12-02 12:28:00,2010-12-02 12:28:00,1,144,326.0,20.375,United Kingdom,373,0,0,0
15364,2011-03-30 13:39:00,2011-09-05 09:46:00,2,493,913.19,31.489310344827587,United Kingdom,96,158,1,0
15365,2011-01-28 13:08:00,2011-11-14 08:29:00,7,1084,2314.32,20.301052631578948,United Kingdom,26,289,1,1
15366,2010-12-16 15:59:00,2011-09-25 15:01:00,2,621,602.51,13.69340909090909,United Kingdom,75,282,1,0
15367,2011-03-09 13:53:00,2011-10-13 14:13:00,4,1057,1877.59,19.764105263157894,United Kingdom,57,218,1,1
15368,2011-11-18 14:42:00,2011-11-18 14:42:00,1,230,446.94000000000005,111.73500000000001,United Kingdom,21,0,0,0
15370,2011-01-11 11:32:00,2011-10-30 10:58:00,7,830,2386.05,25.383510638297874,United Kingdom,41,291,1,1
15372,2011-07-25 16:39:00,2011-07-25 16:39:00,1,2924,2007.4,74.34814814814816,United Kingdom,137,0,0,1
15373,2010-12-03 14:40:00,2011-12-01 15:05:00,12,500,2415.91,18.302348484848483,United Kingdom,8,363,1,1
15374,2011-08-03 09:59:00,2011-08-03 09:59:00,1,126,168.0,56.0,United Kingdom,129,0,0,0
15376,2011-05-01 13:45:00,2011-10-30 15:04:00,3,615,1221.56,10.530689655172413,United Kingdom,40,182,1,0
15379,2010-12-16 13:02:00,2011-06-23 13:13:00,7,2305,3703.29,19.089123711340207,United Kingdom,169,189,1,1
15380,2010-12-09 15:01:00,2011-12-01 12:13:00,5,376,1690.26,46.95166666666667,United Kingdom,9,356,1,1
15381,2011-03-16 13:44:00,2011-05-10 11:55:00,2,171,596.85,74.60625,United Kingdom,214,54,1,0
15382,2011-02-17 12:01:00,2011-11-25 10:58:00,6,4012,5955.71,19.7208940397351,United Kingdom,15,280,1,1
15384,2010-12-15 11:34:00,2011-06-23 10:57:00,2,596,642.41,15.668536585365853,United Kingdom,170,189,1,0
15385,2011-10-30 15:11:00,2011-10-30 15:11:00,1,161,316.88,26.406666666666666,United Kingdom,40,0,0,0
15386,2011-06-06 13:47:00,2011-06-06 13:47:00,1,446,394.14,12.714193548387096,United Kingdom,186,0,0,0
15388,2011-03-14 13:53:00,2011-03-14 13:53:00,1,88,140.54,14.053999999999998,Canada,270,0,0,0
15389,2011-06-20 16:18:00,2011-06-20 16:18:00,1,400,500.0,500.0,United Kingdom,172,0,0,0
15392,2010-12-14 15:50:00,2011-12-05 11:01:00,4,1277,1535.53,18.280119047619046,United Kingdom,5,355,1,0
15393,2011-03-03 16:58:00,2011-11-23 16:48:00,2,150,231.86,19.32166666666667,United Kingdom,16,264,1,0
15394,2010-12-16 12:46:00,2011-11-30 11:49:00,4,910,2183.54,25.68870588235294,United Kingdom,10,348,1,1
15395,2011-01-18 12:40:00,2011-01-18 12:40:00,1,17,107.45,15.35,United Kingdom,326,0,0,0
15396,2011-08-19 10:56:00,2011-08-19 10:56:00,1,122,288.18,20.584285714285716,United Kingdom,113,0,0,0
15397,2011-02-23 09:25:00,2011-02-23 09:25:00,1,20,94.0,15.666666666666666,United Kingdom,290,0,0,0
15398,2011-09-22 14:56:00,2011-11-23 16:47:00,2,769,1345.53,18.43191780821918,United Kingdom,16,62,1,0
15399,2011-09-21 15:57:00,2011-12-08 13:04:00,3,611,815.77,16.3154,United Kingdom,1,77,1,0
15400,2011-03-06 11:27:00,2011-09-08 13:57:00,5,390,716.2,59.68333333333334,United Kingdom,92,186,1,0
15402,2011-05-27 13:32:00,2011-07-14 12:17:00,2,694,626.77,14.923095238095238,United Kingdom,149,47,1,0
15405,2011-06-03 14:44:00,2011-06-03 14:44:00,1,193,349.1,43.6375,United Kingdom,189,0,0,0
15406,2011-02-11 16:19:00,2011-11-08 13:22:00,2,254,510.71000000000004,9.636037735849058,United Kingdom,31,269,1,0
15407,2011-02-07 13:18:00,2011-11-06 11:55:00,4,552,1046.74,7.072567567567567,United Kingdom,34,271,1,0
15408,2011-03-20 15:02:00,2011-03-20 15:02:00,1,106,267.18,7.858235294117647,United Kingdom,264,0,0,0
15410,2011-03-23 10:15:00,2011-09-16 14:47:00,8,1200,3450.84,28.285573770491805,United Kingdom,84,177,1,1
15411,2011-06-10 12:30:00,2011-11-13 15:19:00,4,529,1348.93,13.764591836734695,United Kingdom,26,156,1,0
15412,2011-06-21 15:24:00,2011-06-21 15:24:00,1,108,190.53,19.053,United Kingdom,171,0,0,0
15414,2011-04-11 13:45:00,2011-11-30 09:50:00,3,443,774.9,19.869230769230768,United Kingdom,10,232,1,0
15415,2011-01-30 14:13:00,2011-01-30 14:13:00,1,551,559.61,11.906595744680851,United Kingdom,313,0,0,0
15416,2011-03-02 08:41:00,2011-10-06 09:38:00,4,2090,3984.32,20.75166666666667,United Kingdom,65,218,1,1
15417,2011-09-15 15:26:00,2011-09-15 15:26:00,1,284,508.8,18.17142857142857,United Kingdom,85,0,0,0
15419,2011-11-15 09:23:00,2011-11-15 09:23:00,1,230,135.86,16.9825,United Kingdom,25,0,0,0
15421,2011-02-02 14:36:00,2011-10-12 09:20:00,4,500,950.36,17.93132075471698,United Kingdom,59,251,1,0
15422,2011-01-20 14:17:00,2011-01-20 16:17:00,2,38,97.7,16.283333333333335,United Kingdom,323,0,1,0
15423,2011-11-01 14:01:00,2011-11-01 14:01:00,1,101,43.5,21.75,United Kingdom,38,0,0,0
15424,2011-03-30 13:00:00,2011-03-30 13:02:00,2,554,383.34,22.54941176470588,United Kingdom,254,0,1,0
15426,2010-12-05 13:55:00,2011-11-20 15:36:00,5,656,1404.07,5.105709090909091,United Kingdom,19,350,1,0
15427,2011-10-23 14:47:00,2011-11-06 14:29:00,3,967,1430.54,4.899109589041096,United Kingdom,33,13,1,0
15428,2011-11-24 16:54:00,2011-11-24 16:54:00,1,102,93.78,15.63,United Kingdom,15,0,0,0
15429,2011-09-25 13:42:00,2011-11-13 12:28:00,2,380,397.35,4.845731707317073,United Kingdom,27,48,1,0
15432,2011-11-16 16:30:00,2011-11-16 16:30:00,1,65,171.19000000000003,17.119000000000003,United Kingdom,23,0,0,0
15433,2011-03-17 14:12:00,2011-05-10 10:45:00,2,534,533.3,13.00731707317073,United Kingdom,214,53,1,0
15434,2011-05-23 14:18:00,2011-12-01 13:33:00,5,647,1041.48,18.936,United Kingdom,8,191,1,0
15435,2011-11-17 16:39:00,2011-11-17 16:39:00,1,54,149.29,5.147931034482759,United Kingdom,22,0,0,0
15436,2011-04-19 16:52:00,2011-11-27 16:05:00,3,574,1067.75,3.6692439862542954,United Kingdom,12,221,1,0
15437,2011-03-22 13:11:00,2011-03-22 13:11:00,1,79,200.16,4.4479999999999995,United Kingdom,262,0,0,0
15438,2011-07-31 14:19:00,2011-07-31 14:19:00,1,59,156.57999999999998,6.263199999999999,United Kingdom,131,0,0,0
15440,2011-05-15 11:30:00,2011-10-16 12:16:00,3,197,383.68,6.188387096774194,United Kingdom,55,154,1,0
15442,2011-04-05 12:24:00,2011-04-05 12:24:00,1,120,594.0,297.0,United Kingdom,249,0,0,0
15443,2011-01-23 13:25:00,2011-12-08 10:40:00,7,1639,3213.59,8.638682795698925,United Kingdom,2,318,1,1
15444,2011-10-30 16:12:00,2011-11-30 17:37:00,2,759,1411.21,6.594439252336449,United Kingdom,9,31,1,0
15445,2011-03-20 15:06:00,2011-03-20 15:06:00,1,58,113.5,22.7,United Kingdom,264,0,0,0
15447,2011-01-13 11:26:00,2011-01-13 11:26:00,1,85,155.17,17.24111111111111,United Kingdom,331,0,0,0
15448,2011-01-31 10:42:00,2011-01-31 10:42:00,1,232,494.64,17.665714285714284,United Kingdom,313,0,0,0
15449,2011-03-23 10:43:00,2011-11-13 15:02:00,3,812,974.52,16.242,United Kingdom,26,235,1,0
15450,2011-11-09 17:11:00,2011-11-09 17:11:00,1,376,429.84,14.328,United Kingdom,30,0,0,0
15452,2011-03-20 15:21:00,2011-11-10 12:13:00,3,280,528.48,9.437142857142858,United Kingdom,30,234,1,0
15453,2011-06-05 12:37:00,2011-12-08 10:59:00,7,837,1371.77,4.91673835125448,United Kingdom,2,185,1,0
15454,2010-12-12 14:21:00,2010-12-12 14:21:00,1,86,179.1,7.164,United Kingdom,362,0,0,0
15456,2010-12-15 15:34:00,2011-03-01 13:51:00,3,633,434.59,7.492931034482758,United Kingdom,283,75,1,0
15457,2011-03-22 15:31:00,2011-03-22 15:31:00,1,132,237.07,4.087413793103448,United Kingdom,262,0,0,0
15458,2011-11-14 13:08:00,2011-11-14 13:08:00,1,156,161.64,23.09142857142857,United Kingdom,25,0,0,0
15460,2010-12-20 16:08:00,2010-12-20 16:08:00,1,107,214.26,3.8260714285714283,United Kingdom,354,0,0,0
15462,2011-06-05 15:36:00,2011-09-06 13:11:00,3,172,234.6,21.327272727272728,United Kingdom,94,92,1,0
15463,2011-11-10 12:57:00,2011-11-10 12:57:00,1,106,126.14,18.02,United Kingdom,29,0,0,0
15464,2011-01-05 15:56:00,2011-01-05 15:56:00,1,348,1044.65,6.739677419354839,United Kingdom,338,0,0,0
15465,2010-12-05 10:12:00,2011-11-20 10:11:00,18,1257,7354.62,75.82082474226804,United Kingdom,20,349,1,1
15466,2011-09-15 14:08:00,2011-09-15 14:08:00,1,246,334.53,5.868947368421052,United Kingdom,85,0,0,0
15467,2011-07-10 14:42:00,2011-11-30 14:17:00,3,310,524.88,10.093846153846155,United Kingdom,9,142,1,0
15468,2011-10-19 13:38:00,2011-10-19 13:49:00,2,155,467.51,19.479583333333334,United Kingdom,51,0,1,0
15469,2011-08-11 16:54:00,2011-10-20 16:21:00,2,153,538.55,22.43958333333333,United Kingdom,50,69,1,0
15471,2011-12-07 14:12:00,2011-12-07 14:12:00,1,256,454.48,6.225753424657534,United Kingdom,2,0,0,0
15472,2011-08-18 15:17:00,2011-08-18 15:17:00,1,251,371.56,4.888947368421053,United Kingdom,113,0,0,0
15473,2011-10-10 11:12:00,2011-11-25 15:15:00,7,672,1771.2,161.01818181818183,United Kingdom,14,46,1,1
15475,2011-09-23 15:20:00,2011-09-23 15:20:00,1,319,454.11,15.65896551724138,United Kingdom,77,0,0,0
15478,2011-10-14 11:09:00,2011-10-30 14:19:00,2,575,1399.92,31.816363636363636,United Kingdom,40,16,1,0
15480,2011-08-15 14:32:00,2011-08-15 14:32:00,1,303,905.5,20.122222222222224,Malta,116,0,0,0
15482,2010-12-16 10:08:00,2011-11-24 10:46:00,12,5004,10879.76,112.16247422680412,United Kingdom,16,343,1,1
15483,2011-03-18 12:26:00,2011-07-01 13:07:00,4,291,225.26,2.6816666666666666,United Kingdom,161,105,1,0
15484,2011-09-22 13:31:00,2011-12-08 15:03:00,4,3150,3590.41,19.200053475935828,United Kingdom,1,77,1,1
15485,2010-12-01 13:23:00,2011-11-09 14:31:00,3,1281,2564.5,30.17058823529412,United Kingdom,30,343,1,1
15488,2011-09-08 10:11:00,2011-09-08 10:11:00,1,73,91.32000000000001,45.660000000000004,United Kingdom,93,0,0,0
15489,2011-05-12 12:54:00,2011-11-17 08:53:00,3,608,1134.28,22.6856,United Kingdom,23,188,1,0
15491,2011-04-18 10:04:00,2011-09-05 15:56:00,6,1646,3100.09,20.130454545454548,United Kingdom,95,140,1,1
15492,2011-09-26 14:02:00,2011-11-11 14:53:00,2,483,659.4599999999999,18.841714285714282,United Kingdom,28,46,1,0
15493,2011-03-14 11:44:00,2011-11-07 12:04:00,5,551,1953.41,6.7592041522491355,United Kingdom,33,238,1,1
15494,2011-08-10 15:29:00,2011-11-18 14:51:00,2,1139,1280.58,10.49655737704918,United Kingdom,21,99,1,0
15497,2011-01-24 10:01:00,2011-11-22 11:51:00,2,624,1262.2,84.14666666666668,United Kingdom,18,302,1,0
15498,2010-12-08 12:29:00,2011-12-07 12:48:00,27,6105,13316.4,26.00859375,United Kingdom,3,364,1,1
15500,2011-09-19 13:47:00,2011-12-01 13:47:00,4,572,1131.56,16.640588235294118,United Kingdom,8,73,1,0
15502,2010-12-05 15:40:00,2011-11-24 12:48:00,12,4236,10384.93,48.75553990610329,United Kingdom,16,353,1,1
15503,2010-12-12 10:57:00,2010-12-12 10:57:00,1,70,141.04,2.1369696969696967,United Kingdom,363,0,0,0
15504,2011-09-19 13:45:00,2011-09-19 13:45:00,1,33,52.83,4.063846153846153,United Kingdom,81,0,0,0
15505,2011-07-07 13:33:00,2011-10-18 07:56:00,5,2390,3610.96,37.22639175257732,United Kingdom,53,102,1,1
15506,2011-07-24 11:45:00,2011-11-17 12:11:00,3,842,972.08,6.03776397515528,United Kingdom,23,116,1,0
15507,2011-06-21 11:19:00,2011-06-21 11:19:00,1,160,475.86,10.574666666666667,United Kingdom,172,0,0,0
15508,2011-04-18 15:31:00,2011-06-03 15:43:00,6,440,1000.27,10.8725,United Kingdom,189,46,1,0
15510,2011-01-13 12:10:00,2011-01-13 12:10:00,1,2,250.0,250.0,United Kingdom,331,0,0,0
15511,2011-09-15 15:05:00,2011-11-28 09:43:00,5,269,900.53,5.699556962025317,United Kingdom,12,73,1,0
15512,2010-12-15 12:01:00,2011-07-07 10:20:00,2,68,121.0,17.285714285714285,United Kingdom,156,203,1,0
15513,2010-12-01 11:22:00,2011-11-06 14:36:00,19,5709,14758.22,47.9162987012987,United Kingdom,33,340,1,1
15514,2010-12-10 13:50:00,2011-11-27 14:40:00,11,2098,4023.7200000000003,24.239277108433736,United Kingdom,12,352,1,1
15516,2011-10-24 11:33:00,2011-10-26 10:51:00,3,27,62.43,4.162,United Kingdom,45,1,1,0
15517,2011-04-20 14:02:00,2011-04-20 14:02:00,1,293,267.03,9.889999999999999,United Kingdom,233,0,0,0
15518,2011-01-11 12:55:00,2011-10-06 13:05:00,8,1263,1921.55,9.150238095238095,United Kingdom,64,268,1,1
15520,2011-12-08 10:58:00,2011-12-08 10:58:00,1,314,343.5,19.083333333333332,United Kingdom,2,0,0,0
15521,2011-03-30 09:15:00,2011-10-30 13:42:00,8,1836,3000.2,16.217297297297296,United Kingdom,40,214,1,1
15522,2011-09-13 12:26:00,2011-11-07 11:26:00,2,572,397.99,7.106964285714286,United Kingdom,33,54,1,0
15523,2011-09-16 16:29:00,2011-09-16 16:29:00,1,132,412.01000000000005,41.20100000000001,United Kingdom,84,0,0,0
15524,2011-11-15 12:09:00,2011-11-15 12:09:00,1,4,440.0,440.0,United Kingdom,25,0,0,0
15525,2010-12-01 13:17:00,2011-12-07 14:43:00,3,387,734.37,4.7075000000000005,United Kingdom,2,371,1,0
15526,2011-11-06 15:01:00,2011-11-06 15:04:00,2,24,148.44,37.11,United Kingdom,33,0,1,0
15527,2010-12-20 14:15:00,2011-11-21 12:17:00,8,991,2428.53,14.990925925925927,United Kingdom,19,335,1,1
15528,2011-03-30 16:14:00,2011-03-30 16:14:00,1,123,229.33,8.820384615384615,United Kingdom,254,0,0,0
15529,2010-12-08 12:24:00,2011-11-17 11:29:00,11,3455,3962.6,5.985800604229607,United Kingdom,23,343,1,1
15530,2011-04-07 11:16:00,2011-11-18 12:25:00,4,938,1497.31,13.993551401869158,United Kingdom,22,225,1,0
15531,2011-11-09 17:47:00,2011-12-01 18:43:00,2,1085,1972.39,9.00634703196347,United Kingdom,8,22,1,1
15532,2010-12-16 16:45:00,2011-11-14 14:51:00,4,515,1564.73,6.23398406374502,United Kingdom,25,332,1,0
15533,2011-09-11 15:41:00,2011-11-20 15:35:00,3,289,807.57,9.729759036144578,United Kingdom,19,69,1,0
15535,2011-01-16 12:35:00,2011-06-19 16:02:00,4,135,502.9,6.984722222222222,United Kingdom,173,154,1,0
15537,2011-06-29 13:10:00,2011-06-29 13:10:00,1,29,110.92,4.621666666666667,United Kingdom,163,0,0,0
15539,2011-12-02 13:36:00,2011-12-02 13:36:00,1,410,538.46,13.133170731707319,United Kingdom,7,0,0,0
15540,2011-11-28 13:51:00,2011-11-28 13:51:00,1,200,213.3,14.22,United Kingdom,11,0,0,0
15541,2011-08-17 14:58:00,2011-08-17 14:58:00,1,49,85.13000000000001,2.9355172413793107,United Kingdom,114,0,0,0
15543,2011-02-24 15:26:00,2011-02-24 15:26:00,1,86,127.86,4.566428571428571,United Kingdom,288,0,0,0
15544,2010-12-02 12:47:00,2011-11-30 16:43:00,9,3109,3546.71,13.693861003861004,United Kingdom,9,363,1,1
15545,2010-12-03 17:28:00,2011-10-16 13:24:00,2,162,288.96999999999997,3.612125,United Kingdom,54,316,1,0
15547,2010-12-12 13:26:00,2011-12-02 12:52:00,14,3999,4910.6,7.065611510791367,United Kingdom,7,354,1,1
15549,2011-01-27 15:38:00,2011-09-23 16:22:00,3,694,1681.46,14.749649122807018,United Kingdom,77,239,1,1
15550,2011-02-11 12:49:00,2011-12-05 15:38:00,4,295,575.63,9.43655737704918,United Kingdom,4,297,1,0
15551,2011-11-03 12:37:00,2011-11-03 12:37:00,1,218,436.06,15.036551724137931,United Kingdom,37,0,0,0
15552,2011-05-06 14:47:00,2011-05-06 14:47:00,1,60,90.12,5.301176470588236,United Kingdom,217,0,0,0
15553,2011-10-10 14:02:00,2011-10-10 14:02:00,1,449,428.93,7.798727272727273,United Kingdom,60,0,0,0
15554,2011-03-07 09:00:00,2011-03-07 09:00:00,1,74,217.2,15.514285714285714,United Kingdom,278,0,0,0
15555,2010-12-05 14:45:00,2011-11-27 16:19:00,16,4427,4794.86,5.4057046223224345,United Kingdom,12,357,1,1
15556,2011-11-15 16:08:00,2011-11-15 16:08:00,1,236,279.77,9.024838709677418,United Kingdom,24,0,0,0
15557,2011-11-11 12:46:00,2011-11-11 12:46:00,1,213,468.91,24.679473684210528,United Kingdom,29,0,0,0
15561,2011-05-08 11:38:00,2011-11-28 11:07:00,4,267,800.5899999999999,29.65148148148148,United Kingdom,12,203,1,0
15562,2010-12-23 09:55:00,2010-12-23 09:55:00,1,39,134.55,134.55,United Kingdom,352,0,0,0
15563,2010-12-16 11:27:00,2011-11-17 14:50:00,4,1501,1400.44,12.393274336283186,United Kingdom,22,336,1,0
15565,2011-09-30 10:44:00,2011-10-20 14:33:00,2,60,173.16000000000003,21.645000000000003,United Kingdom,50,20,1,0
15567,2011-11-21 10:48:00,2011-11-21 10:48:00,1,223,186.01,26.572857142857142,United Kingdom,19,0,0,0
15568,2011-09-27 14:37:00,2011-12-07 11:27:00,3,461,758.29,14.307358490566036,United Kingdom,3,70,1,0
15569,2011-01-11 13:26:00,2011-08-28 10:15:00,5,666,1375.71,44.377741935483876,United Kingdom,104,228,1,0
15570,2010-12-05 12:57:00,2011-12-02 14:47:00,12,2063,4148.82,13.005705329153605,United Kingdom,7,362,1,1
15571,2011-09-22 13:15:00,2011-11-28 10:02:00,4,264,650.4300000000001,11.411052631578949,United Kingdom,12,66,1,0
15572,2011-03-06 14:44:00,2011-12-05 10:09:00,7,1213,2533.42,11.950094339622641,United Kingdom,5,273,1,1
15573,2011-09-15 12:16:00,2011-11-08 11:38:00,2,355,591.1899999999999,6.094742268041236,United Kingdom,32,53,1,0
15574,2010-12-02 15:46:00,2011-06-15 12:01:00,4,332,675.64,4.445,United Kingdom,178,194,1,0
15576,2011-11-02 12:03:00,2011-11-02 12:03:00,1,394,921.37,21.427209302325583,United Kingdom,38,0,0,0
15577,2011-02-07 13:32:00,2011-07-11 17:03:00,3,89,258.88,6.637948717948718,United Kingdom,151,154,1,0
15578,2011-06-30 13:03:00,2011-06-30 13:03:00,1,52,127.1,9.776923076923076,United Kingdom,162,0,0,0
15579,2011-01-30 12:09:00,2011-10-02 12:45:00,2,117,327.6,6.825,United Kingdom,69,245,1,0
15581,2010-12-08 14:38:00,2011-08-11 09:38:00,13,283,3675.77,25.176506849315068,United Kingdom,121,245,1,1
15582,2011-05-03 13:36:00,2011-11-15 09:55:00,3,453,682.9100000000001,15.52068181818182,United Kingdom,25,195,1,0
15584,2011-06-30 16:39:00,2011-11-16 10:55:00,4,313,720.86,5.908688524590164,United Kingdom,24,138,1,0
15585,2011-06-16 08:38:00,2011-06-16 08:38:00,1,320,455.3,14.687096774193549,United Kingdom,177,0,0,0
15587,2010-12-23 09:59:00,2011-10-20 13:37:00,4,312,913.68,101.52,United Kingdom,50,301,1,0
15589,2011-02-02 10:46:00,2011-03-29 09:54:00,3,243,478.53,16.50103448275862,United Kingdom,256,54,1,0
15592,2011-10-24 08:59:00,2011-10-24 08:59:00,1,354,388.58,16.190833333333334,United Kingdom,47,0,0,0
15593,2011-09-30 11:46:00,2011-09-30 11:46:00,1,60,199.8,39.96,United Kingdom,71,0,0,0
15594,2011-04-19 10:08:00,2011-11-24 08:53:00,5,983,1771.78,17.201747572815535,United Kingdom,16,218,1,1
15596,2010-12-09 16:10:00,2011-08-31 10:55:00,5,561,1406.59,18.267402597402597,United Kingdom,101,264,1,0
15597,2011-11-04 13:26:00,2011-11-04 13:26:00,1,279,324.57,14.753181818181817,United Kingdom,35,0,0,0
15598,2011-10-17 16:04:00,2011-10-17 16:04:00,1,160,240.68,17.19142857142857,United Kingdom,53,0,0,0
15599,2011-05-19 13:05:00,2011-11-13 11:44:00,2,718,761.74,14.648846153846154,United Kingdom,27,177,1,0
15601,2010-12-02 10:39:00,2011-11-28 15:15:00,14,4983,6776.56,16.52819512195122,United Kingdom,11,361,1,1
15602,2010-12-06 15:35:00,2011-12-01 14:14:00,9,1137,1297.8700000000001,28.214565217391307,United Kingdom,8,359,1,0
15603,2011-09-22 10:04:00,2011-09-22 10:04:00,1,96,48.480000000000004,24.240000000000002,United Kingdom,79,0,0,0
15604,2011-10-18 14:47:00,2011-10-18 14:47:00,1,159,216.39,12.728823529411764,United Kingdom,52,0,0,0
15605,2010-12-01 13:38:00,2011-11-03 14:17:00,5,441,1198.23,17.88402985074627,United Kingdom,36,337,1,0
15606,2011-01-19 12:07:00,2011-10-09 15:47:00,9,892,2920.16,37.92415584415584,United Kingdom,61,263,1,1
15607,2011-01-07 12:44:00,2011-01-07 12:44:00,1,202,104.76,8.05846153846154,United Kingdom,337,0,0,0
15608,2011-08-11 09:56:00,2011-11-11 13:20:00,4,714,1093.68,18.228,United Kingdom,28,92,1,0
15609,2011-06-08 13:00:00,2011-06-08 13:00:00,1,148,298.48,18.655,United Kingdom,184,0,0,0
15610,2011-10-19 10:36:00,2011-10-19 10:36:00,1,66,112.46000000000001,18.743333333333336,United Kingdom,52,0,0,0
15611,2011-01-09 11:32:00,2011-11-30 12:36:00,13,504,1591.45,37.01046511627907,United Kingdom,10,325,1,0
15612,2011-10-09 12:49:00,2011-11-03 14:52:00,2,52,195.15,32.525,United Kingdom,36,25,1,0
15615,2010-12-15 16:21:00,2011-11-29 14:42:00,23,5508,10399.74,24.585673758865248,United Kingdom,10,348,1,1
15618,2011-07-26 10:13:00,2011-11-07 08:34:00,4,454,776.851,17.263355555555556,United Kingdom,33,103,1,0
15619,2011-11-29 08:14:00,2011-11-29 08:14:00,1,136,336.4,112.13333333333333,United Kingdom,11,0,0,0
15620,2010-12-16 14:34:00,2011-10-14 12:41:00,3,915,1553.18,15.5318,United Kingdom,57,301,1,0
15621,2011-11-18 11:49:00,2011-12-05 14:01:00,4,501,1293.03,80.814375,United Kingdom,4,17,1,0
15622,2011-03-02 13:42:00,2011-10-27 16:44:00,9,1674,3709.56,20.051675675675675,United Kingdom,43,239,1,1
